Driver,LapNumber,Gap_To_Ahead,TyreAge_In,OldCompound,NewCompound,StationaryDuration,InLap_Sec,OutLap_Sec,Is_Traffic,Undercut_Successful,Year,GP_Name
VER,14.0,3.727,17.0,SOFT,SOFT,24.914,102.05,117.409,0,0,2022,Bahrain Grand Prix
VER,30.0,4.177,16.0,SOFT,MEDIUM,24.945,101.537,117.239,0,0,2022,Bahrain Grand Prix
VER,43.0,4.949,13.0,MEDIUM,SOFT,24.352,99.787,117.242,0,0,2022,Bahrain Grand Prix
GAS,14.0,1.549,17.0,SOFT,MEDIUM,24.578,104.005,121.397,0,0,2022,Bahrain Grand Prix
GAS,32.0,3.792,18.0,MEDIUM,HARD,26.163,102.305,120.808,0,0,2022,Bahrain Grand Prix
PER,15.0,7.074,18.0,SOFT,MEDIUM,25.003,102.445,118.858,0,0,2022,Bahrain Grand Prix
PER,33.0,2.543,18.0,MEDIUM,SOFT,24.149,101.868,117.056,0,0,2022,Bahrain Grand Prix
PER,43.0,2.883,13.0,SOFT,SOFT,24.917,100.228,116.521,0,0,2022,Bahrain Grand Prix
ALO,11.0,2.733,14.0,SOFT,MEDIUM,25.386,104.265,120.053,0,1,2022,Bahrain Grand Prix
ALO,25.0,8.115,14.0,MEDIUM,HARD,24.956,102.836,120.922,0,0,2022,Bahrain Grand Prix
ALO,42.0,2.659,17.0,HARD,SOFT,24.539,102.925,117.366,0,0,2022,Bahrain Grand Prix
LEC,15.0,0.0,15.0,SOFT,SOFT,25.033,102.041,117.66,0,0,2022,Bahrain Grand Prix
LEC,31.0,0.0,19.0,SOFT,MEDIUM,24.513,101.545,116.325,0,0,2022,Bahrain Grand Prix
STR,18.0,4.083,18.0,SOFT,SOFT,25.761,104.384,120.651,0,0,2022,Bahrain Grand Prix
STR,38.0,5.735,20.0,SOFT,MEDIUM,27.001,103.895,121.514,0,0,2022,Bahrain Grand Prix
STR,45.0,17.633,7.0,MEDIUM,SOFT,25.033,133.896,149.264,0,0,2022,Bahrain Grand Prix
MAG,14.0,8.013,14.0,SOFT,SOFT,25.438,104.244,119.764,0,0,2022,Bahrain Grand Prix
MAG,34.0,3.373,23.0,SOFT,MEDIUM,25.878,103.256,120.375,0,0,2022,Bahrain Grand Prix
MAG,46.0,19.723,12.0,MEDIUM,SOFT,26.053,126.178,127.721,0,0,2022,Bahrain Grand Prix
TSU,15.0,2.195,15.0,SOFT,MEDIUM,26.118,103.687,121.989,0,0,2022,Bahrain Grand Prix
TSU,29.0,4.381,14.0,MEDIUM,SOFT,24.361,102.805,119.21,0,0,2022,Bahrain Grand Prix
TSU,44.0,0.026,15.0,SOFT,SOFT,24.16,101.039,147.999,0,0,2022,Bahrain Grand Prix
ALB,13.0,4.294,13.0,SOFT,MEDIUM,24.906,104.752,121.075,0,0,2022,Bahrain Grand Prix
ALB,35.0,6.672,22.0,MEDIUM,MEDIUM,25.612,103.965,123.311,0,0,2022,Bahrain Grand Prix
ALB,46.0,9.829,13.0,MEDIUM,SOFT,25.083,132.997,141.354,0,0,2022,Bahrain Grand Prix
ZHO,15.0,1.331,15.0,SOFT,MEDIUM,25.457,103.106,121.722,0,0,2022,Bahrain Grand Prix
ZHO,37.0,1.592,22.0,MEDIUM,MEDIUM,25.34,102.7,120.031,0,0,2022,Bahrain Grand Prix
HUL,19.0,0.715,19.0,SOFT,SOFT,27.358,105.242,123.711,0,0,2022,Bahrain Grand Prix
HUL,37.0,3.34,18.0,SOFT,MEDIUM,26.685,103.481,122.368,0,0,2022,Bahrain Grand Prix
HUL,44.0,1.439,7.0,MEDIUM,SOFT,25.799,113.374,148.352,0,0,2022,Bahrain Grand Prix
RIC,17.0,0.667,17.0,MEDIUM,SOFT,24.931,106.215,120.056,0,0,2022,Bahrain Grand Prix
RIC,33.0,6.187,16.0,SOFT,HARD,24.928,103.359,122.85,0,0,2022,Bahrain Grand Prix
RIC,44.0,4.2379999999999995,11.0,HARD,SOFT,25.153,109.227,148.703,0,0,2022,Bahrain Grand Prix
OCO,14.0,2.463,14.0,SOFT,MEDIUM,30.491,104.08,125.634,0,0,2022,Bahrain Grand Prix
OCO,30.0,6.93,16.0,MEDIUM,HARD,25.419,102.618,120.824,0,0,2022,Bahrain Grand Prix
OCO,43.0,6.754,13.0,HARD,SOFT,24.417,101.631,116.78,0,0,2022,Bahrain Grand Prix
NOR,24.0,3.114,24.0,MEDIUM,HARD,24.574,105.759,122.145,0,0,2022,Bahrain Grand Prix
NOR,41.0,14.492,17.0,HARD,SOFT,27.35,102.153,120.713,0,0,2022,Bahrain Grand Prix
NOR,45.0,6.175,4.0,SOFT,SOFT,25.018,132.35,143.748,0,0,2022,Bahrain Grand Prix
HAM,11.0,0.961,13.0,SOFT,HARD,25.208,102.945,123.697,0,0,2022,Bahrain Grand Prix
HAM,27.0,13.952,17.0,HARD,MEDIUM,25.778,101.666,121.276,0,0,2022,Bahrain Grand Prix
HAM,44.0,14.306,17.0,MEDIUM,SOFT,25.595,101.007,131.741,0,0,2022,Bahrain Grand Prix
MSC,12.0,1.567,12.0,SOFT,MEDIUM,25.188,105.949,119.469,0,1,2022,Bahrain Grand Prix
MSC,35.0,4.196,23.0,MEDIUM,SOFT,25.591,103.748,118.5,0,0,2022,Bahrain Grand Prix
SAI,14.0,6.419,17.0,SOFT,SOFT,24.738,103.029,118.327,0,0,2022,Bahrain Grand Prix
SAI,33.0,0.0,19.0,SOFT,MEDIUM,24.394,101.915,117.101,0,0,2022,Bahrain Grand Prix
SAI,44.0,10.728,11.0,MEDIUM,SOFT,24.289,99.699,123.686,0,0,2022,Bahrain Grand Prix
LAT,14.0,1.921,14.0,SOFT,SOFT,24.437,105.315,118.534,0,1,2022,Bahrain Grand Prix
LAT,32.0,5.774,18.0,SOFT,MEDIUM,24.63,104.577,123.32,0,0,2022,Bahrain Grand Prix
LAT,45.0,8.684,13.0,MEDIUM,SOFT,24.635,131.603,138.301,0,0,2022,Bahrain Grand Prix
RUS,15.0,5.245,18.0,SOFT,HARD,25.894,103.097,122.37,0,0,2022,Bahrain Grand Prix
RUS,33.0,13.36,19.0,HARD,MEDIUM,25.332,101.83,119.638,0,0,2022,Bahrain Grand Prix
BOT,14.0,3.089,17.0,SOFT,MEDIUM,25.937,103.736,120.669,0,0,2022,Bahrain Grand Prix
BOT,36.0,11.044,22.0,MEDIUM,MEDIUM,25.137,102.299,118.899,0,0,2022,Bahrain Grand Prix
BOT,45.0,11.062,9.0,MEDIUM,SOFT,25.211,121.176,148.768,0,0,2022,Bahrain Grand Prix
GAS,15.0,2.312,15.0,MEDIUM,HARD,22.812,99.58,143.731,0,0,2022,Saudi Arabian Grand Prix
PER,15.0,0.0,15.0,MEDIUM,HARD,20.478,98.591,128.106,0,0,2022,Saudi Arabian Grand Prix
STR,13.0,0.191,14.0,MEDIUM,HARD,22.343,101.859,116.297,0,0,2022,Saudi Arabian Grand Prix
MAG,37.0,6.996,39.0,HARD,MEDIUM,22.382,99.989,143.719,0,1,2022,Saudi Arabian Grand Prix
ALB,13.0,5.5809999999999995,13.0,MEDIUM,HARD,20.668,101.186,115.413,0,0,2022,Saudi Arabian Grand Prix
ZHO,27.0,0.464,11.0,HARD,HARD,15.105,98.66,108.451,0,0,2022,Saudi Arabian Grand Prix
HUL,37.0,5.763,38.0,HARD,MEDIUM,21.441,100.236,144.318,0,0,2022,Saudi Arabian Grand Prix
RIC,8.0,0.364,8.0,MEDIUM,HARD,20.637,100.276,114.148,0,1,2022,Saudi Arabian Grand Prix
OCO,16.0,1.434,16.0,MEDIUM,HARD,21.129,126.558,145.977,0,0,2022,Saudi Arabian Grand Prix
NOR,16.0,0.219,16.0,MEDIUM,HARD,20.383,121.65,148.586,0,0,2022,Saudi Arabian Grand Prix
HAM,40.0,16.174,41.0,HARD,MEDIUM,21.798,123.425,113.062,0,0,2022,Saudi Arabian Grand Prix
BOT,35.0,2.316,19.0,HARD,MEDIUM,22.789,97.908,135.831,0,0,2022,Saudi Arabian Grand Prix
VER,18.0,8.309,18.0,MEDIUM,HARD,18.272,99.466,89.085,0,0,2022,Australian Grand Prix
GAS,21.0,1.7309999999999999,21.0,MEDIUM,HARD,18.909,100.851,90.21,0,0,2022,Australian Grand Prix
PER,20.0,16.34,20.0,MEDIUM,HARD,17.415,99.099,91.675,0,0,2022,Australian Grand Prix
ALO,39.0,9.403,39.0,HARD,MEDIUM,18.816,122.407,90.957,0,0,2022,Australian Grand Prix
ALO,53.0,1.839,14.0,MEDIUM,MEDIUM,18.429,100.863,92.889,0,0,2022,Australian Grand Prix
LEC,22.0,0.0,22.0,MEDIUM,HARD,17.963,98.34,94.148,0,0,2022,Australian Grand Prix
STR,3.0,0.535,4.0,HARD,MEDIUM,18.248,128.743,133.522,0,0,2022,Australian Grand Prix
STR,4.0,12.219,3.0,MEDIUM,HARD,18.576,133.522,124.896,0,0,2022,Australian Grand Prix
STR,23.0,1.339,19.0,HARD,HARD,20.399,113.02,121.599,0,0,2022,Australian Grand Prix
MAG,39.0,4.517,39.0,HARD,MEDIUM,19.082,123.232,90.49,0,0,2022,Australian Grand Prix
TSU,18.0,3.052,18.0,MEDIUM,HARD,18.415,100.786,91.019,0,0,2022,Australian Grand Prix
ALB,57.0,5.996,57.0,HARD,SOFT,19.889,98.438,87.465,0,0,2022,Australian Grand Prix
ZHO,21.0,1.5470000000000002,21.0,MEDIUM,HARD,18.358,100.432,92.26,0,0,2022,Australian Grand Prix
RIC,21.0,5.609,21.0,MEDIUM,HARD,18.132,99.94,90.993,0,0,2022,Australian Grand Prix
OCO,17.0,4.93,17.0,MEDIUM,HARD,19.115,101.475,90.536,0,0,2022,Australian Grand Prix
NOR,20.0,3.849,20.0,MEDIUM,HARD,17.566,99.107,90.195,0,0,2022,Australian Grand Prix
HAM,22.0,18.122,22.0,MEDIUM,HARD,17.93,98.399,101.596,0,0,2022,Australian Grand Prix
MSC,14.0,2.746,16.0,MEDIUM,HARD,19.076,101.908,91.469,0,1,2022,Australian Grand Prix
LAT,13.0,4.282,13.0,MEDIUM,HARD,18.565,104.388,92.856,0,0,2022,Australian Grand Prix
LAT,23.0,5.791,11.0,HARD,HARD,17.928,119.64,116.661,0,0,2022,Australian Grand Prix
RUS,23.0,6.643,23.0,MEDIUM,HARD,18.537,101.064,146.663,0,0,2022,Australian Grand Prix
BOT,22.0,3.7720000000000002,22.0,MEDIUM,HARD,18.413,99.24,112.104,0,0,2022,Australian Grand Prix
VER,19.0,0.0,19.0,INTERMEDIATE,MEDIUM,30.108,95.268,114.738,0,0,2022,Emilia Romagna Grand Prix
VER,51.0,0.0,32.0,MEDIUM,SOFT,29.933,85.574,104.342,0,0,2022,Emilia Romagna Grand Prix
PER,18.0,6.686,18.0,INTERMEDIATE,MEDIUM,30.346,96.894,117.071,0,0,2022,Emilia Romagna Grand Prix
PER,50.0,14.233,32.0,MEDIUM,SOFT,29.736,86.078,104.839,0,0,2022,Emilia Romagna Grand Prix
NOR,19.0,6.046,19.0,INTERMEDIATE,MEDIUM,30.056,94.952,115.724,0,0,2022,Emilia Romagna Grand Prix
RUS,18.0,7.645,18.0,INTERMEDIATE,MEDIUM,31.047,97.214,116.44,0,0,2022,Emilia Romagna Grand Prix
BOT,18.0,1.357,18.0,INTERMEDIATE,MEDIUM,40.927,97.376,125.391,0,0,2022,Emilia Romagna Grand Prix
LEC,19.0,8.0,19.0,INTERMEDIATE,MEDIUM,31.802,94.439,116.684,0,0,2022,Emilia Romagna Grand Prix
LEC,49.0,2.7560000000000002,30.0,MEDIUM,SOFT,30.059,85.604,105.682,0,0,2022,Emilia Romagna Grand Prix
LEC,53.0,0.758,4.0,SOFT,SOFT,36.513,94.673,111.871,0,0,2022,Emilia Romagna Grand Prix
TSU,18.0,8.778,18.0,INTERMEDIATE,MEDIUM,30.358,99.363,118.171,0,0,2022,Emilia Romagna Grand Prix
VET,17.0,2.93,17.0,INTERMEDIATE,MEDIUM,30.486,99.443,116.94,0,1,2022,Emilia Romagna Grand Prix
MAG,18.0,7.649,18.0,INTERMEDIATE,MEDIUM,33.754,98.853,122.522,0,0,2022,Emilia Romagna Grand Prix
STR,18.0,0.751,18.0,INTERMEDIATE,MEDIUM,32.691,99.188,118.284,0,0,2022,Emilia Romagna Grand Prix
ALB,17.0,3.03,17.0,INTERMEDIATE,MEDIUM,30.763,98.914,116.43,0,0,2022,Emilia Romagna Grand Prix
GAS,17.0,5.743,17.0,INTERMEDIATE,MEDIUM,30.378,98.941,116.443,0,0,2022,Emilia Romagna Grand Prix
HAM,18.0,0.42,18.0,INTERMEDIATE,MEDIUM,32.725,99.546,121.411,0,0,2022,Emilia Romagna Grand Prix
OCO,18.0,0.575,18.0,INTERMEDIATE,MEDIUM,31.415,99.831,117.412,0,0,2022,Emilia Romagna Grand Prix
ZHO,18.0,0.639,18.0,INTERMEDIATE,MEDIUM,32.195,98.724,122.603,0,0,2022,Emilia Romagna Grand Prix
LAT,18.0,0.455,18.0,INTERMEDIATE,MEDIUM,31.116,98.506,121.47,0,0,2022,Emilia Romagna Grand Prix
MSC,18.0,0.525,18.0,INTERMEDIATE,MEDIUM,31.311,98.696,120.415,0,0,2022,Emilia Romagna Grand Prix
MSC,52.0,4.252,36.0,MEDIUM,SOFT,31.033,86.471,105.184,0,0,2022,Emilia Romagna Grand Prix
RIC,16.0,4.032,16.0,INTERMEDIATE,MEDIUM,30.409,101.335,117.356,0,1,2022,Emilia Romagna Grand Prix
RIC,30.0,1.306,14.0,MEDIUM,HARD,30.16,86.999,111.294,0,0,2022,Emilia Romagna Grand Prix
VER,26.0,0.0,26.0,MEDIUM,HARD,18.819,98.505,108.047,0,0,2022,Miami Grand Prix
GAS,16.0,4.315,16.0,MEDIUM,HARD,19.5,100.169,110.83,0,0,2022,Miami Grand Prix
PER,27.0,8.375,27.0,MEDIUM,HARD,18.561,99.943,108.374,0,0,2022,Miami Grand Prix
PER,41.0,9.145,14.0,HARD,MEDIUM,18.466,126.061,131.29,0,0,2022,Miami Grand Prix
ALO,15.0,0.787,15.0,MEDIUM,HARD,21.596,101.221,113.03,0,0,2022,Miami Grand Prix
LEC,24.0,4.531,24.0,MEDIUM,HARD,19.718,98.829,111.128,0,0,2022,Miami Grand Prix
STR,40.0,1.8090000000000002,42.0,HARD,MEDIUM,19.088,109.446,131.776,0,0,2022,Miami Grand Prix
MAG,12.0,2.5220000000000002,12.0,MEDIUM,HARD,19.736,101.389,110.202,0,1,2022,Miami Grand Prix
MAG,42.0,2.683,30.0,HARD,MEDIUM,20.649,120.983,128.984,0,0,2022,Miami Grand Prix
TSU,11.0,0.651,11.0,MEDIUM,HARD,18.848,101.385,111.044,0,0,2022,Miami Grand Prix
ALB,16.0,0.942,16.0,MEDIUM,HARD,20.052,100.786,111.738,0,0,2022,Miami Grand Prix
RIC,30.0,7.566,30.0,MEDIUM,HARD,19.506,100.604,111.887,0,0,2022,Miami Grand Prix
RIC,41.0,0.852,11.0,HARD,SOFT,19.326,124.844,131.63,0,0,2022,Miami Grand Prix
OCO,41.0,25.86,41.0,HARD,SOFT,19.028,122.285,131.736,0,0,2022,Miami Grand Prix
NOR,18.0,10.778,18.0,MEDIUM,HARD,19.928,99.685,115.077,0,0,2022,Miami Grand Prix
HAM,22.0,6.87,22.0,MEDIUM,HARD,18.783,99.933,109.237,0,0,2022,Miami Grand Prix
MSC,14.0,2.752,14.0,MEDIUM,HARD,20.41,101.306,111.573,0,1,2022,Miami Grand Prix
MSC,54.0,0.266,40.0,HARD,MEDIUM,32.385,111.02,121.556,0,0,2022,Miami Grand Prix
VET,41.0,7.622,43.0,HARD,MEDIUM,19.861,125.54,132.994,0,0,2022,Miami Grand Prix
SAI,27.0,7.318,27.0,MEDIUM,HARD,22.044,99.604,112.158,0,0,2022,Miami Grand Prix
LAT,34.0,6.106,34.0,HARD,MEDIUM,19.175,100.889,114.001,0,1,2022,Miami Grand Prix
RUS,40.0,12.291,40.0,HARD,MEDIUM,19.016,103.317,132.581,0,0,2022,Miami Grand Prix
BOT,26.0,1.706,26.0,MEDIUM,HARD,19.607,99.185,110.508,0,0,2022,Miami Grand Prix
VER,13.0,1.127,16.0,SOFT,MEDIUM,22.19,92.379,105.251,0,0,2022,Spanish Grand Prix
VER,28.0,0.636,15.0,MEDIUM,SOFT,21.969,92.263,103.366,0,0,2022,Spanish Grand Prix
VER,44.0,0.0,19.0,SOFT,MEDIUM,22.021,90.814,103.854,0,0,2022,Spanish Grand Prix
PER,17.0,16.133,20.0,SOFT,MEDIUM,22.016,92.728,105.488,0,0,2022,Spanish Grand Prix
PER,37.0,0.0,20.0,MEDIUM,MEDIUM,21.592,92.252,104.438,0,0,2022,Spanish Grand Prix
PER,53.0,4.339,16.0,MEDIUM,SOFT,21.678,90.735,105.742,0,0,2022,Spanish Grand Prix
RUS,13.0,10.174,16.0,SOFT,MEDIUM,22.029,92.39,105.382,0,0,2022,Spanish Grand Prix
RUS,36.0,5.288,23.0,MEDIUM,MEDIUM,22.021,92.633,104.507,0,0,2022,Spanish Grand Prix
RUS,51.0,9.925,15.0,MEDIUM,SOFT,22.821,90.898,103.495,0,0,2022,Spanish Grand Prix
SAI,10.0,0.632,13.0,SOFT,MEDIUM,22.26,94.685,105.81,0,1,2022,Spanish Grand Prix
SAI,31.0,7.951,21.0,MEDIUM,MEDIUM,21.842,92.7,105.94,0,0,2022,Spanish Grand Prix
SAI,45.0,1.665,14.0,MEDIUM,SOFT,22.209,91.806,104.598,0,0,2022,Spanish Grand Prix
HAM,22.0,1.8639999999999999,23.0,SOFT,MEDIUM,22.052,94.486,105.871,0,0,2022,Spanish Grand Prix
HAM,48.0,6.721,26.0,MEDIUM,SOFT,22.224,90.916,103.326,0,0,2022,Spanish Grand Prix
BOT,14.0,4.244,17.0,SOFT,MEDIUM,22.972,93.231,107.922,0,0,2022,Spanish Grand Prix
BOT,34.0,6.484,20.0,MEDIUM,MEDIUM,22.526,92.22,106.198,0,0,2022,Spanish Grand Prix
OCO,13.0,4.377,13.0,SOFT,MEDIUM,22.106,93.395,106.958,0,0,2022,Spanish Grand Prix
OCO,35.0,15.963,22.0,MEDIUM,SOFT,22.903,93.452,106.285,0,0,2022,Spanish Grand Prix
OCO,52.0,4.202,20.0,SOFT,SOFT,22.04,92.228,104.279,0,0,2022,Spanish Grand Prix
NOR,12.0,5.423,12.0,SOFT,MEDIUM,21.929,92.651,107.09,0,0,2022,Spanish Grand Prix
NOR,33.0,4.914,21.0,MEDIUM,SOFT,23.285,92.718,109.283,0,0,2022,Spanish Grand Prix
NOR,51.0,7.684,21.0,SOFT,SOFT,22.133,91.363,104.828,0,0,2022,Spanish Grand Prix
ALO,10.0,0.951,10.0,SOFT,MEDIUM,22.389,94.566,107.116,0,0,2022,Spanish Grand Prix
ALO,31.0,3.707,21.0,MEDIUM,SOFT,21.936,93.694,105.671,0,0,2022,Spanish Grand Prix
ALO,53.0,7.083,22.0,SOFT,SOFT,25.402,91.991,108.172,0,0,2022,Spanish Grand Prix
TSU,11.0,0.258,11.0,SOFT,MEDIUM,23.071,93.713,108.5,0,0,2022,Spanish Grand Prix
TSU,32.0,5.427,21.0,MEDIUM,SOFT,22.781,93.438,107.423,0,0,2022,Spanish Grand Prix
TSU,52.0,5.655,23.0,SOFT,SOFT,22.337,92.915,105.466,0,0,2022,Spanish Grand Prix
VET,21.0,6.732,24.0,SOFT,SOFT,22.469,94.637,107.632,0,0,2022,Spanish Grand Prix
VET,42.0,6.163,24.0,SOFT,MEDIUM,22.475,93.219,107.252,0,0,2022,Spanish Grand Prix
RIC,11.0,1.414,14.0,SOFT,SOFT,22.118,95.648,107.813,0,1,2022,Spanish Grand Prix
RIC,31.0,7.868,23.0,SOFT,MEDIUM,22.39,94.152,107.364,0,0,2022,Spanish Grand Prix
RIC,48.0,6.372,17.0,MEDIUM,SOFT,22.134,92.494,107.158,0,0,2022,Spanish Grand Prix
GAS,10.0,1.837,10.0,SOFT,MEDIUM,21.886,95.542,106.89,0,0,2022,Spanish Grand Prix
GAS,29.0,6.2620000000000005,19.0,MEDIUM,SOFT,27.924,94.406,112.145,0,0,2022,Spanish Grand Prix
GAS,46.0,2.035,20.0,SOFT,SOFT,21.916,93.241,106.282,0,0,2022,Spanish Grand Prix
MSC,12.0,2.56,14.0,SOFT,SOFT,23.572,94.895,109.062,0,0,2022,Spanish Grand Prix
MSC,30.0,5.237,21.0,SOFT,MEDIUM,23.099,94.265,106.912,0,0,2022,Spanish Grand Prix
STR,14.0,3.799,17.0,SOFT,SOFT,22.858,94.527,109.072,0,1,2022,Spanish Grand Prix
STR,27.0,0.438,16.0,SOFT,MEDIUM,23.398,105.403,110.401,0,0,2022,Spanish Grand Prix
STR,46.0,17.839,20.0,MEDIUM,SOFT,23.799,93.415,107.64,0,0,2022,Spanish Grand Prix
LAT,12.0,4.849,12.0,SOFT,MEDIUM,23.27,94.853,109.125,0,0,2022,Spanish Grand Prix
LAT,26.0,3.6879999999999997,14.0,MEDIUM,SOFT,22.302,94.403,108.12,0,0,2022,Spanish Grand Prix
LAT,50.0,14.982,24.0,SOFT,SOFT,22.757,93.887,108.759,0,0,2022,Spanish Grand Prix
MAG,29.0,14.787,28.0,MEDIUM,HARD,23.839,99.076,110.257,0,0,2022,Spanish Grand Prix
ALB,11.0,0.741,11.0,SOFT,MEDIUM,23.406,94.915,108.446,0,0,2022,Spanish Grand Prix
ALB,25.0,2.878,14.0,MEDIUM,SOFT,22.655,95.378,108.293,0,0,2022,Spanish Grand Prix
ALB,45.0,9.137,20.0,SOFT,MEDIUM,23.251,94.44,109.747,0,0,2022,Spanish Grand Prix
ALB,54.0,19.366,9.0,MEDIUM,SOFT,23.442,94.61,109.761,0,0,2022,Spanish Grand Prix
ZHO,10.0,1.843,10.0,SOFT,MEDIUM,23.142,94.924,107.447,0,0,2022,Spanish Grand Prix
LEC,21.0,0.0,21.0,SOFT,MEDIUM,21.739,93.256,105.687,0,0,2022,Spanish Grand Prix
VER,18.0,3.8449999999999998,18.0,WET,INTERMEDIATE,26.772,109.118,88.667,0,0,2022,Monaco Grand Prix
GAS,22.0,1.835,21.0,INTERMEDIATE,HARD,28.702,113.986,92.315,0,0,2022,Monaco Grand Prix
PER,16.0,2.857,16.0,WET,INTERMEDIATE,24.271,108.107,92.141,0,1,2022,Monaco Grand Prix
ALO,21.0,1.604,21.0,WET,HARD,24.501,109.636,93.462,0,0,2022,Monaco Grand Prix
LEC,18.0,0.0,18.0,WET,INTERMEDIATE,25.676,110.848,90.149,0,0,2022,Monaco Grand Prix
STR,2.0,12.347,2.0,WET,INTERMEDIATE,32.73,136.634,108.179,0,0,2022,Monaco Grand Prix
STR,24.0,4.444,22.0,INTERMEDIATE,HARD,25.639,105.702,96.439,0,0,2022,Monaco Grand Prix
TSU,6.0,2.893,6.0,WET,INTERMEDIATE,24.776,120.171,103.772,0,0,2022,Monaco Grand Prix
TSU,21.0,5.912,15.0,INTERMEDIATE,HARD,25.952,109.85,93.748,0,0,2022,Monaco Grand Prix
TSU,56.0,9.88,27.0,MEDIUM,SOFT,25.089,110.325,84.996,0,0,2022,Monaco Grand Prix
ALB,18.0,1.755,18.0,WET,HARD,26.948,114.036,93.467,0,0,2022,Monaco Grand Prix
ZHO,19.0,0.965,19.0,WET,HARD,25.6,113.108,99.451,0,0,2022,Monaco Grand Prix
RIC,19.0,15.506,19.0,WET,HARD,26.05,113.645,99.04,0,0,2022,Monaco Grand Prix
OCO,21.0,18.615,21.0,WET,HARD,24.836,107.323,97.375,0,0,2022,Monaco Grand Prix
NOR,17.0,12.823,17.0,WET,INTERMEDIATE,24.547,109.364,91.205,0,0,2022,Monaco Grand Prix
NOR,51.0,6.73,29.0,HARD,MEDIUM,24.58,95.948,83.556,0,0,2022,Monaco Grand Prix
HAM,15.0,4.886,15.0,WET,INTERMEDIATE,24.691,110.385,92.152,0,0,2022,Monaco Grand Prix
MSC,4.0,0.715,4.0,WET,INTERMEDIATE,27.421,123.868,103.339,0,0,2022,Monaco Grand Prix
MSC,17.0,0.391,13.0,INTERMEDIATE,HARD,36.84,125.649,98.024,0,0,2022,Monaco Grand Prix
VET,6.0,2.305,6.0,WET,INTERMEDIATE,24.945,124.976,103.35,0,0,2022,Monaco Grand Prix
VET,23.0,5.062,17.0,INTERMEDIATE,HARD,25.114,105.46,91.072,0,0,2022,Monaco Grand Prix
SAI,21.0,0.0,21.0,WET,HARD,24.604,107.551,94.073,0,0,2022,Monaco Grand Prix
LAT,2.0,21.154,1.0,INTERMEDIATE,HARD,36.127,129.418,105.134,0,0,2022,Monaco Grand Prix
LAT,19.0,0.959,17.0,HARD,HARD,26.63,113.355,100.1,0,0,2022,Monaco Grand Prix
RUS,21.0,13.075,21.0,WET,HARD,25.303,108.014,91.92,0,0,2022,Monaco Grand Prix
BOT,20.0,14.305,20.0,WET,HARD,25.84,109.539,95.899,0,0,2022,Monaco Grand Prix
VER,18.0,0.0,18.0,MEDIUM,HARD,21.483,113.486,124.139,0,0,2022,Azerbaijan Grand Prix
GAS,9.0,3.9939999999999998,9.0,MEDIUM,HARD,22.687,127.392,143.453,0,0,2022,Azerbaijan Grand Prix
PER,16.0,2.358,16.0,MEDIUM,HARD,23.395,114.994,127.524,0,0,2022,Azerbaijan Grand Prix
ALO,18.0,9.854,18.0,MEDIUM,HARD,20.584,116.303,126.265,0,0,2022,Azerbaijan Grand Prix
LEC,9.0,2.125,9.0,MEDIUM,HARD,23.229,119.045,148.669,0,1,2022,Azerbaijan Grand Prix
STR,30.0,2.358,31.0,HARD,MEDIUM,22.031,115.74,127.042,0,0,2022,Azerbaijan Grand Prix
MAG,9.0,1.877,11.0,MEDIUM,HARD,21.516,133.804,138.41,0,0,2022,Azerbaijan Grand Prix
TSU,9.0,1.808,9.0,MEDIUM,HARD,23.077,129.852,144.147,0,0,2022,Azerbaijan Grand Prix
TSU,38.0,2.62,29.0,HARD,SOFT,41.502,113.098,145.791,0,0,2022,Azerbaijan Grand Prix
ALB,9.0,2.917,9.0,MEDIUM,HARD,25.553,135.201,140.853,0,0,2022,Azerbaijan Grand Prix
ALB,29.0,0.625,20.0,HARD,HARD,21.529,114.786,126.84,0,1,2022,Azerbaijan Grand Prix
ZHO,9.0,0.914,9.0,MEDIUM,HARD,22.96,132.706,140.39,0,0,2022,Azerbaijan Grand Prix
NOR,20.0,15.098,20.0,MEDIUM,HARD,21.428,115.814,128.943,0,0,2022,Azerbaijan Grand Prix
HAM,9.0,2.887,9.0,MEDIUM,HARD,21.525,129.357,142.359,0,0,2022,Azerbaijan Grand Prix
MSC,9.0,2.114,9.0,HARD,MEDIUM,27.042,136.935,141.352,0,0,2022,Azerbaijan Grand Prix
MSC,23.0,12.011,16.0,MEDIUM,HARD,22.307,117.701,129.543,0,0,2022,Azerbaijan Grand Prix
VET,9.0,0.488,10.0,MEDIUM,HARD,20.217,129.423,140.863,0,0,2022,Azerbaijan Grand Prix
LAT,3.0,0.782,3.0,MEDIUM,MEDIUM,29.374,117.544,137.857,0,0,2022,Azerbaijan Grand Prix
LAT,17.0,19.603,17.0,MEDIUM,HARD,22.128,117.707,130.471,0,0,2022,Azerbaijan Grand Prix
RUS,9.0,4.977,9.0,MEDIUM,HARD,20.492,124.78,143.054,0,0,2022,Azerbaijan Grand Prix
VER,9.0,0.0,9.0,MEDIUM,HARD,24.244,112.842,104.647,0,0,2022,Canadian Grand Prix
VER,43.0,0.0,34.0,HARD,HARD,23.691,93.478,79.629,0,0,2022,Canadian Grand Prix
GAS,5.0,0.61,5.0,MEDIUM,HARD,23.565,95.629,81.958,0,0,2022,Canadian Grand Prix
GAS,36.0,5.376,31.0,HARD,HARD,23.611,95.091,82.058,0,0,2022,Canadian Grand Prix
